"","pID","eID","oID","internalID","Effect description","origDirection","repDirection","origN","repN","testReported","What statistical test was reported?","Statistical test applied to original data","Original test statistic type","Original test statistic value","origdf1","origdf2","origPval","Replication statistical test","Replication test statistic type","Replication test statistic value","repdf1","repdf2","repPval","Was original data representative?","origRawDiff","repRawDiff","Replication raw difference type (mean or median)","Replication raw difference lower CI","Replication raw difference upper CI","EStype","origES","origESLo","origESHi","repES","repESLo","repESHi","Meta-analysis effect size","Meta-analysis lower CI","Meta-analysis upper CI","Meta-analysis p value","Notes.x","Original paper figure","Was experiment originally identified by RP:CB team","Did experiment continue after sharing with labs (before submitting protocol to eLife)","Did the experiment protocol get submitted to eLife","Did the experiment get accepted and published in eLife","Clarifications asked of original authors","responseQuality","Data shared by original authors","Code shared by original authors","materialsRequested","Key materials offered to be shared","Key materials shared","expType","Number of lab(s) contracted for the experiment","labsContracted","Registered Report protocol","Experiment description","Replication experiment attempted","Replication experiment completed","If experiment incomplete, why?","Changes needed during experimentation?","changesNeededProse","Changes able to be implemented during experimentation?","If modifications unable to be fully implemented, why?","Replication study figure","Were materials shippped between replicating labs?","If a material was shipped between replicating labs, what was it?","What types of experimental techniques were utilized?","Was the original experiment blinded?","Was the replication experiment blinded?","Was the original experiment randomized?","Was the replication experiment randomized?","Was the original experiment sample size determined a priori?","Was the replication experiment sample size determined a priori?","Was a statistical test reported in the original paper?.y","What statistical test(s) was reported?","Was variation of biological repeats reported in the original experiment?","Notes.y","Original paper title","Year","Original paper journal","Number of original authors","Anticipated budget when replication design originally identified by RP:CB team","Anticipated budget when Registered Report manuscript ready for submission to eLife","Anticipated budget when Registered Report accepted and published in eLife","Actual budget at completion of replication attempt","Registered Report submission date","Registered Report acceptance date","Link to Registered Report","Replication study fully completed","If Replication study incomplete, why?","Replication study submission date","Replication study acceptance date","Link to Replication study","Did original authors respond to any emails?","Did the original paper have a potential conflict of issue statement?","Did the replication study have a potential conflict of issue statement?","Number of lab(s) contracted for the entire paper","Type of contracted lab(s) for the entire paper","Notes"
"310",48,2,2,1,"Active gene expression at 0 hr vs 24 hr","Positive","Positive","755.0",708,"No","NA","Wilcoxon signed-rank test","z","23.25822","NA","NA","3.3262E-184","Wilcoxon signed-rank test","z","9.922278","NA","NA","3.669327E-24","No","NA","NA","NA","NA","NA","Cohen's dz","0.3030026","0.2299555","0.3758572","0.1696205","0.09537286","0.2437497","0.22806","0.1506212","0.3054988","7.826182E-9",NA,"3F,Table S1","Yes","Yes","Yes","Yes",1,5,3,2,"Cells","Cells","Cells","Cell-based","2.0","Core13,Core19","1,3,4","Digital gene expression analsysis in P493-6 cells","Yes","Yes","NA","0.0","NA","6.0","NA","2.0","Yes","Cell lysate","cell culture, nanostring",NA,NA,NA,NA,NA,NA,"Yes","Mann-Whitney","Yes","Code shared by authors after Registered Report published","Transcriptional amplification in tumor cells with elevated c-Myc",2012,"Cell",8,25000,"48317.5","49877.5","50877.5","41836.0","41987.0","https://elifesciences.org/articles/04024","Yes","NA","42926.0","43055.0","https://elifesciences.org/articles/30274","Yes","Yes","Yes","2.0","Core13,Core19","A statement in the acknowledgment section was identified as a COI statement."
"311",48,2,2,2,"Active gene expression at 0 hr vs 24 hr","Positive","Positive","755.0",719,"No","NA","Wilcoxon signed-rank test","z","23.25822","NA","NA","3.3262E-184","Wilcoxon signed-rank test","z","12.77192","NA","NA","3.769168E-40","No","NA","NA","NA","NA","NA","Cohen's dz","0.3030026","0.2299555","0.3758572","0.2108336","0.1368588","0.2846647","0.22806","0.1506212","0.3054988","7.826182E-9",NA,"3F,Table S1","Yes","Yes","Yes","Yes",1,5,3,2,"Cells","Cells","Cells","Cell-based","2.0","Core13,Core19","1,3,4","Digital gene expression analsysis in P493-6 cells","Yes","Yes","NA","0.0","NA","6.0","NA","2.0","Yes","Cell lysate","cell culture, nanostring",NA,NA,NA,NA,NA,NA,"Yes","Mann-Whitney","Yes","Code shared by authors after Registered Report published","Transcriptional amplification in tumor cells with elevated c-Myc",2012,"Cell",8,25000,"48317.5","49877.5","50877.5","41836.0","41987.0","https://elifesciences.org/articles/04024","Yes","NA","42926.0","43055.0","https://elifesciences.org/articles/30274","Yes","Yes","Yes","2.0","Core13,Core19","A statement in the acknowledgment section was identified as a COI statement."
"312",48,2,3,1,"Active gene expression at 1 hr vs 24 hr","Positive","Positive","755.0",708,"No","NA","Wilcoxon signed-rank test","z","19.90605","NA","NA","6.090123E-110","Wilcoxon signed-rank test","z","4.741908","NA","NA","1.919371E-6","No","NA","NA","NA","NA","NA","Cohen's dz","0.2893928","0.2164906","0.3621105","0.06571714","-0.008045574","0.1394335","0.1712826","0.04405724","0.298508","0.008322816",NA,"3F,Table S1","Yes","Yes","Yes","Yes",1,5,3,2,"Cells","Cells","Cells","Cell-based","2.0","Core13,Core19","1,3,4","Digital gene expression analsysis in P493-6 cells","Yes","Yes","NA","0.0","NA","6.0","NA","2.0","Yes","Cell lysate","cell culture, nanostring",NA,NA,NA,NA,NA,NA,"Yes","Mann-Whitney","Yes","Code shared by authors after Registered Report published","Transcriptional amplification in tumor cells with elevated c-Myc",2012,"Cell",8,25000,"48317.5","49877.5","50877.5","41836.0","41987.0","https://elifesciences.org/articles/04024","Yes","NA","42926.0","43055.0","https://elifesciences.org/articles/30274","Yes","Yes","Yes","2.0","Core13,Core19","A statement in the acknowledgment section was identified as a COI statement."
"313",48,2,3,2,"Active gene expression at 1 hr vs 24 hr","Positive","Positive","755.0",719,"No","NA","Wilcoxon signed-rank test","z","19.90605","NA","NA","6.090123E-110","Wilcoxon signed-rank test","z","10.04436","NA","NA","9.907599E-25","No","NA","NA","NA","NA","NA","Cohen's dz","0.2893928","0.2164906","0.3621105","0.1584129","0.08480644","0.2319103","0.1712826","0.04405724","0.298508","0.008322816",NA,"3F,Table S1","Yes","Yes","Yes","Yes",1,5,3,2,"Cells","Cells","Cells","Cell-based","2.0","Core13,Core19","1,3,4","Digital gene expression analsysis in P493-6 cells","Yes","Yes","NA","0.0","NA","6.0","NA","2.0","Yes","Cell lysate","cell culture, nanostring",NA,NA,NA,NA,NA,NA,"Yes","Mann-Whitney","Yes","Code shared by authors after Registered Report published","Transcriptional amplification in tumor cells with elevated c-Myc",2012,"Cell",8,25000,"48317.5","49877.5","50877.5","41836.0","41987.0","https://elifesciences.org/articles/04024","Yes","NA","42926.0","43055.0","https://elifesciences.org/articles/30274","Yes","Yes","Yes","2.0","Core13,Core19","A statement in the acknowledgment section was identified as a COI statement."
"314",48,2,4,1,"Silent gene expression at 0 hr vs 1 hr","Null","Positive","514.0",580,"Yes","Mann-Whitney","Wilcoxon signed-rank test","z","-1.997519","NA","NA","0.04570119","Wilcoxon signed-rank test","z","12.60892","NA","NA","7.107572E-40","No","NA","NA","NA","NA","NA","Cohen's dz","0.08189812","-0.004737013","0.1684537","0.2104791","0.1281095","0.2926708","0.1567626","0.08255888","0.2309663","3.463742E-5","during correspondence with original authors this reported test results were between 0 hr and 24 hr, not 0 hr and 1 hr as reported in the original study","3F,Table S1","Yes","Yes","Yes","Yes",1,5,3,2,"Cells","Cells","Cells","Cell-based","2.0","Core13,Core19","1,3,4","Digital gene expression analsysis in P493-6 cells","Yes","Yes","NA","0.0","NA","6.0","NA","2.0","Yes","Cell lysate","cell culture, nanostring",NA,NA,NA,NA,NA,NA,"Yes","Mann-Whitney","Yes","Code shared by authors after Registered Report published","Transcriptional amplification in tumor cells with elevated c-Myc",2012,"Cell",8,25000,"48317.5","49877.5","50877.5","41836.0","41987.0","https://elifesciences.org/articles/04024","Yes","NA","42926.0","43055.0","https://elifesciences.org/articles/30274","Yes","Yes","Yes","2.0","Core13,Core19","A statement in the acknowledgment section was identified as a COI statement."
"315",48,2,4,2,"Silent gene expression at 0 hr vs 1 hr","Null","Positive","514.0",573,"Yes","Mann-Whitney","Wilcoxon signed-rank test","z","-1.997519","NA","NA","0.04570119","Wilcoxon signed-rank test","z","7.050108","NA","NA","9.290933E-13","No","NA","NA","NA","NA","NA","Cohen's dz","0.08189812","-0.004737013","0.1684537","0.174741","0.09216364","0.2571679","0.1567626","0.08255888","0.2309663","3.463742E-5","during correspondence with original authors this reported test results were between 0 hr and 24 hr, not 0 hr and 1 hr as reported in the original study","3F,Table S1","Yes","Yes","Yes","Yes",1,5,3,2,"Cells","Cells","Cells","Cell-based","2.0","Core13,Core19","1,3,4","Digital gene expression analsysis in P493-6 cells","Yes","Yes","NA","0.0","NA","6.0","NA","2.0","Yes","Cell lysate","cell culture, nanostring",NA,NA,NA,NA,NA,NA,"Yes","Mann-Whitney","Yes","Code shared by authors after Registered Report published","Transcriptional amplification in tumor cells with elevated c-Myc",2012,"Cell",8,25000,"48317.5","49877.5","50877.5","41836.0","41987.0","https://elifesciences.org/articles/04024","Yes","NA","42926.0","43055.0","https://elifesciences.org/articles/30274","Yes","Yes","Yes","2.0","Core13,Core19","A statement in the acknowledgment section was identified as a COI statement."
"316",48,2,5,1,"Silent gene expression at 0 hr vs 24 hr","Null","Positive","514.0",580,"No","NA","Wilcoxon signed-rank test","z","3.178593","NA","NA","0.001439705","Wilcoxon signed-rank test","z","8.328297","NA","NA","2.223166E-17","No","NA","NA","NA","NA","NA","Cohen's dz","0.1750262","0.08783136","0.262053","0.1764875","0.09439724","0.2584276","0.1718907","0.1235327","0.2202487","3.242607E-12",NA,"3F,Table S1","Yes","Yes","Yes","Yes",1,5,3,2,"Cells","Cells","Cells","Cell-based","2.0","Core13,Core19","1,3,4","Digital gene expression analsysis in P493-6 cells","Yes","Yes","NA","0.0","NA","6.0","NA","2.0","Yes","Cell lysate","cell culture, nanostring",NA,NA,NA,NA,NA,NA,"Yes","Mann-Whitney","Yes","Code shared by authors after Registered Report published","Transcriptional amplification in tumor cells with elevated c-Myc",2012,"Cell",8,25000,"48317.5","49877.5","50877.5","41836.0","41987.0","https://elifesciences.org/articles/04024","Yes","NA","42926.0","43055.0","https://elifesciences.org/articles/30274","Yes","Yes","Yes","2.0","Core13,Core19","A statement in the acknowledgment section was identified as a COI statement."
"317",48,2,5,2,"Silent gene expression at 0 hr vs 24 hr","Null","Positive","514.0",573,"No","NA","Wilcoxon signed-rank test","z","3.178593","NA","NA","0.001439705","Wilcoxon signed-rank test","z","8.156247","NA","NA","1.030355E-16","No","NA","NA","NA","NA","NA","Cohen's dz","0.1750262","0.08783136","0.262053","0.1644395","0.08193748","0.2467996","0.1718907","0.1235327","0.2202487","3.242607E-12",NA,"3F,Table S1","Yes","Yes","Yes","Yes",1,5,3,2,"Cells","Cells","Cells","Cell-based","2.0","Core13,Core19","1,3,4","Digital gene expression analsysis in P493-6 cells","Yes","Yes","NA","0.0","NA","6.0","NA","2.0","Yes","Cell lysate","cell culture, nanostring",NA,NA,NA,NA,NA,NA,"Yes","Mann-Whitney","Yes","Code shared by authors after Registered Report published","Transcriptional amplification in tumor cells with elevated c-Myc",2012,"Cell",8,25000,"48317.5","49877.5","50877.5","41836.0","41987.0","https://elifesciences.org/articles/04024","Yes","NA","42926.0","43055.0","https://elifesciences.org/articles/30274","Yes","Yes","Yes","2.0","Core13,Core19","A statement in the acknowledgment section was identified as a COI statement."
"318",48,2,6,1,"Silent gene expression at 1 hr vs 24 hr","Null","Null-positive","514.0",580,"No","NA","Wilcoxon signed-rank test","z","5.805936","NA","NA","4.106239E-9","Wilcoxon signed-rank test","z","0.6853251","NA","NA","0.4934609","No","NA","NA","NA","NA","NA","Cohen's dz","0.1690928","0.08194452","0.2560784","0.1590314","0.07706687","0.2408602","0.1617462","0.1134286","0.2100637","5.340937E-11",NA,"3F,Table S1","Yes","Yes","Yes","Yes",1,5,3,2,"Cells","Cells","Cells","Cell-based","2.0","Core13,Core19","1,3,4","Digital gene expression analsysis in P493-6 cells","Yes","Yes","NA","0.0","NA","6.0","NA","2.0","Yes","Cell lysate","cell culture, nanostring",NA,NA,NA,NA,NA,NA,"Yes","Mann-Whitney","Yes","Code shared by authors after Registered Report published","Transcriptional amplification in tumor cells with elevated c-Myc",2012,"Cell",8,25000,"48317.5","49877.5","50877.5","41836.0","41987.0","https://elifesciences.org/articles/04024","Yes","NA","42926.0","43055.0","https://elifesciences.org/articles/30274","Yes","Yes","Yes","2.0","Core13,Core19","A statement in the acknowledgment section was identified as a COI statement."
"319",48,2,6,2,"Silent gene expression at 1 hr vs 24 hr","Null","Positive","514.0",573,"No","NA","Wilcoxon signed-rank test","z","5.805936","NA","NA","4.106239E-9","Wilcoxon signed-rank test","z","4.436411","NA","NA","8.34691E-6","No","NA","NA","NA","NA","NA","Cohen's dz","0.1690928","0.08194452","0.2560784","0.1579154","0.07545902","0.2402354","0.1617462","0.1134286","0.2100637","5.340937E-11",NA,"3F,Table S1","Yes","Yes","Yes","Yes",1,5,3,2,"Cells","Cells","Cells","Cell-based","2.0","Core13,Core19","1,3,4","Digital gene expression analsysis in P493-6 cells","Yes","Yes","NA","0.0","NA","6.0","NA","2.0","Yes","Cell lysate","cell culture, nanostring",NA,NA,NA,NA,NA,NA,"Yes","Mann-Whitney","Yes","Code shared by authors after Registered Report published","Transcriptional amplification in tumor cells with elevated c-Myc",2012,"Cell",8,25000,"48317.5","49877.5","50877.5","41836.0","41987.0","https://elifesciences.org/articles/04024","Yes","NA","42926.0","43055.0","https://elifesciences.org/articles/30274","Yes","Yes","Yes","2.0","Core13,Core19","A statement in the acknowledgment section was identified as a COI statement."
"320",49,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1H,1E","Yes","No","No","No",2,0,0,0,"NA","NA","NA","Cell-based","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,"No","NA","Yes",NA,"Sequential application of anticancer drugs enhances cell death by rewiring apoptotic signaling networks",2012,"Cell",7,25000,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Yes","Yes","NA","NA","NA","A statement in the acknowledgment section was identified as a COI statement."
"321",49,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6D,6F","Yes","No","No","No",2,0,0,0,"NA","NA","NA","Cell-based","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,"No","NA","Yes",NA,"Sequential application of anticancer drugs enhances cell death by rewiring apoptotic signaling networks",2012,"Cell",7,25000,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Yes","Yes","NA","NA","NA","A statement in the acknowledgment section was identified as a COI statement."
"322",49,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7C","Yes","No","No","No",4,0,0,0,"NA","NA","NA","Animal","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,"No","NA","Yes",NA,"Sequential application of anticancer drugs enhances cell death by rewiring apoptotic signaling networks",2012,"Cell",7,25000,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Yes","Yes","NA","NA","NA","A statement in the acknowledgment section was identified as a COI statement."
"323",50,1,1,1,"Change in F. nucleatum DNA in colorectal carcinoma vs adjacent normal tissue","Positive","Positive","99.0",40,"Yes","paired t test","paired t test","t","4.999382","NA","98.0","2.52E-6","Wilcoxon signed-rank test","z","2.137166","NA","NA","0.03207874","No","NA","NA","NA","NA","NA","Cohen's dz","0.5024568","0.2921781","0.7104506","0.426857","0.1003903","0.7483153","0.4802072","0.3045961","0.6558183","8.34497E-8",NA,"2.0","Yes","Yes","Yes","Yes",1,0,0,0,"NA","NA","NA","Patient Samples","2.0","CRO23,CRO24","1.0","Relative abundance of F. nucleatum by qPCR in colorectal carcinoma versus adjacent normal biopsies","Yes","Yes","NA","3.0","Increased amount of total RNA for PCR assay; Re-purified genomic DNA; Sequenced PCR products","5.0","NA","1,2","Yes","Genomic DNA","qPCR",NA,NA,NA,NA,NA,NA,"Yes","paired t test","Yes",NA,"Fusobacterium nucleatum infection is prevalent in human colorectal carcinoma",2012,"Genome Research",11,25000,"33650.0","55750.0","57200.0","42198.0","42338.0","https://elifesciences.org/articles/10012","Yes","NA","42774.0","43126.0","https://elifesciences.org/articles/25801","Yes","No","Yes","2.0","CRO23,CRO24",NA
"324",51,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3A,3B,3C","Yes","No","No","No",4,0,0,0,"NA","NA","NA","Cell-based","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,"No","NA","Yes",NA,"DNA breaks and chromosome pulverization from errors in mitosis",2012,"Nature",10,25000,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Yes","Yes","NA","NA","NA","replaced Study 38"
"325",51,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3D,3E","Yes","No","No","No",3,0,0,0,"NA","NA","NA","Cell-based","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,"No","NA","Yes",NA,"DNA breaks and chromosome pulverization from errors in mitosis",2012,"Nature",10,25000,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Yes","Yes","NA","NA","NA","replaced Study 38"
"326",51,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5A,5D,5I,S11B,S11C,S11E","Yes","No","No","No",3,0,0,0,"NA","NA","NA","Cell-based","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,"No","NA","Yes",NA,"DNA breaks and chromosome pulverization from errors in mitosis",2012,"Nature",10,25000,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Yes","Yes","NA","NA","NA","replaced Study 38"
"327",52,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2C,2D,S1","Yes","No","No","No",3,5,1,0,"Cells,Plasmids","Cells,Plasmids","NA","Cell-based","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,"Yes","Student's t test","Yes",NA,"A microRNA regulon that mediates endothelial recruitment and metastasis by cancer cells",2012,"Nature",4,25000,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Yes","Yes","NA","NA","NA","replaced Study 36"
"328",52,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2I,2J","Yes","No","No","No",3,5,1,0,"Cells,Plasmids","Cells,Plasmids","NA","Cell-based","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,"Yes","Student's t test","Yes",NA,"A microRNA regulon that mediates endothelial recruitment and metastasis by cancer cells",2012,"Nature",4,25000,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Yes","Yes","NA","NA","NA","replaced Study 36"
"329",52,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3F,3G","Yes","No","No","No",3,5,1,0,"Cells,Plasmids","Cells,Plasmids","NA","Cell-based","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,"Yes","Student's t test","Yes",NA,"A microRNA regulon that mediates endothelial recruitment and metastasis by cancer cells",2012,"Nature",4,25000,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Yes","Yes","NA","NA","NA","replaced Study 36"
"330",52,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4A,4H","Yes","No","No","No",1,5,1,0,"Cells,Plasmids","Cells,Plasmids","NA","Cell-based","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,"Yes","Student's t test","Yes",NA,"A microRNA regulon that mediates endothelial recruitment and metastasis by cancer cells",2012,"Nature",4,25000,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Yes","Yes","NA","NA","NA","replaced Study 36"
"331",52,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4M","Yes","No","No","No",5,5,1,1,"Cells,Plasmids","Cells,Plasmids","NA","Animal","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,"Yes","unknown","Yes","Figure legend does not indicate the test for this figure","A microRNA regulon that mediates endothelial recruitment and metastasis by cancer cells",2012,"Nature",4,25000,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Yes","Yes","NA","NA","NA","replaced Study 36"
"332",53,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2C","Yes","Yes","No","No",3,5,0,1,"NA","NA","NA","Cell-based","1.0","Core18","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,"Yes","unknown","Yes",NA,"Reductive glutamine metabolism by IDH1 mediates lipogenesis under hypoxia",2012,"Nature",14,25000,"17659.32","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","No","Yes","NA","1.0","Core18","replaced Study 35"
